pair_id,trial,bpm,phase,beat,beat_time_s,p1_tap_s,p2_tap_s,async_p1_ms,async_p2_ms,diff1,diff2,loop
33,2,120,silence,67,379.8002,379.9452,379.6141,144.93,-186.14,3.0,0,1
33,2,120,silence,68,380.3002,380.4669,380.4989,166.67,198.7,3.0,0,1
33,2,120,silence,69,380.8002,380.8605,380.9351,60.22,134.9,3.0,0,1
33,2,120,silence,70,381.3002,381.3996,381.4458,99.35,145.52,3.0,0,1
33,3,150,metronome,1,386.2374,,,,,3.0,0,1
33,3,150,metronome,2,386.6374,386.6583,386.8104,20.94,173.07,3.0,0,1
33,3,150,metronome,3,387.0374,387.0281,387.1634,-9.27,125.98,3.0,0,1
33,3,150,metronome,4,387.4374,387.3818,387.4917,-55.54,54.32,3.0,0,1
33,3,150,metronome,5,387.8374,387.7936,387.8447,-43.76,7.28,3.0,0,1
33,3,150,metronome,6,388.2374,388.1368,388.2234,-100.57,-14.01,3.0,0,1
33,3,150,metronome,7,388.6374,388.5067,388.6183,-130.71,-19.11,3.0,0,1
33,3,150,metronome,8,389.0374,388.9012,389.036,-136.16,-1.4,3.0,0,1
33,3,150,metronome,9,389.4374,389.2778,389.4148,-159.57,-22.55,3.0,0,1
33,3,150,metronome,10,389.8374,389.6757,389.8065,-161.64,-30.92,3.0,0,1
33,3,150,silence,11,390.2374,390.1051,390.1674,-132.23,-69.95,3.0,0,1
33,3,150,silence,12,390.6374,390.5206,390.581,-116.82,-56.42,3.0,0,1
33,3,150,silence,13,391.0374,390.8833,390.9713,-154.09,-66.03,3.0,0,1
33,3,150,silence,14,391.4374,391.2518,391.3606,-185.54,-76.81,3.0,0,1
33,3,150,silence,15,391.8374,391.6702,391.7244,-167.18,-112.97,3.0,0,1
33,3,150,silence,16,392.2374,392.0754,392.0596,-161.98,-177.78,3.0,0,1
33,3,150,silence,17,392.6374,392.7748,392.7884,137.47,151.05,3.0,0,1
33,3,150,silence,18,393.0374,393.1451,393.149,107.76,111.58,3.0,0,1
33,3,150,silence,19,393.4374,393.4862,393.4976,48.86,60.22,3.0,0,1
33,3,150,silence,20,393.8374,393.8863,393.8682,48.91,30.81,3.0,0,1
33,3,150,silence,21,394.2374,394.2518,394.2318,14.44,-5.61,3.0,0,1
33,3,150,silence,22,394.6374,394.644,394.5773,6.61,-60.08,3.0,0,1
33,3,150,silence,23,395.0374,394.9636,394.9285,-73.79,-108.84,3.0,0,1
33,3,150,silence,24,395.4374,395.3142,395.585,-123.15,147.62,3.0,0,1
33,3,150,silence,25,395.8374,395.7213,395.9234,-116.05,86.0,3.0,0,1
33,3,150,silence,26,396.2374,396.0666,396.28,-170.8,42.62,3.0,0,1
33,3,150,silence,27,396.6374,396.4513,396.6115,-186.07,-25.85,3.0,0,1
33,3,150,silence,28,397.0374,396.934,396.9657,-103.39,-71.72,3.0,0,1
33,3,150,silence,29,397.4374,397.2861,397.3182,-151.31,-119.16,3.0,0,1
33,3,150,silence,30,397.8374,397.6713,397.9955,-166.12,158.13,3.0,0,1
33,3,150,silence,31,398.2374,398.3201,398.3497,82.73,112.28,3.0,0,1
33,3,150,silence,32,398.6374,398.674,398.7004,36.67,63.0,3.0,0,1
33,3,150,silence,33,399.0374,399.027,399.0588,-10.37,21.44,3.0,0,1
33,3,150,silence,34,399.4374,399.4125,399.4444,-24.88,7.02,3.0,0,1
33,3,150,silence,35,399.8374,399.7749,399.7972,-62.45,-40.19,3.0,0,1
33,3,150,silence,36,400.2374,400.126,400.1625,-111.35,-74.91,3.0,0,1
33,3,150,silence,37,400.6374,400.5091,400.5151,-128.28,-122.26,3.0,0,1
33,3,150,silence,38,401.0374,400.8846,400.8988,-152.79,-138.55,3.0,0,1
33,3,150,silence,39,401.4374,401.5749,401.2623,137.53,-175.1,3.0,0,1
33,3,150,silence,40,401.8374,401.925,401.9553,87.62,117.89,3.0,0,1
33,3,150,silence,41,402.2374,402.1958,402.3107,-41.6,73.3,3.0,0,1
33,3,150,silence,42,402.6374,402.575,402.6147,-62.39,-22.72,3.0,0,1
33,3,150,silence,43,403.0374,402.9395,402.9468,-97.91,-90.53,3.0,0,1
33,3,150,silence,44,403.4374,403.2914,403.3078,-145.99,-129.54,3.0,0,1
33,3,150,silence,45,403.8374,404.0138,403.6763,176.45,-161.04,3.0,0,1
33,3,150,silence,46,404.2374,404.4023,404.3963,164.89,158.94,3.0,0,1
33,3,150,silence,47,404.6374,404.7819,404.762,144.54,124.58,3.0,0,1
33,3,150,silence,48,405.0374,404.9785,405.1264,-58.84,88.99,3.0,0,1
33,3,150,silence,49,405.4374,405.4265,405.487,-10.84,49.63,3.0,0,1
33,3,150,silence,50,405.8374,405.8356,405.8152,-1.75,-22.17,3.0,0,1
33,3,150,silence,51,406.2374,406.1861,406.2198,-51.24,-17.55,3.0,0,1
33,3,150,silence,52,406.6374,406.5566,406.5394,-80.81,-97.97,3.0,0,1
33,3,150,silence,53,407.0374,406.9346,406.8898,-102.8,-147.57,3.0,0,1
33,3,150,silence,54,407.4374,407.2749,407.2865,-162.49,-150.84,3.0,0,1
33,3,150,silence,55,407.8374,407.9653,407.9596,127.88,122.2,3.0,0,1
33,3,150,silence,56,408.2374,408.2676,408.316,30.25,78.64,3.0,0,1
33,3,150,silence,57,408.6374,408.6321,408.6625,-5.31,25.09,3.0,0,1
33,3,150,silence,58,409.0374,408.98,409.0018,-57.37,-35.58,3.0,0,1
33,3,150,silence,59,409.4374,409.34,409.3179,-97.42,-119.47,3.0,0,1
33,3,150,silence,60,409.8374,409.7151,409.6988,-122.23,-138.56,3.0,0,1
33,3,150,silence,61,410.2374,410.0599,410.406,-177.44,168.67,3.0,0,1
33,3,150,silence,62,410.6374,410.7622,410.7679,124.77,130.52,3.0,0,1
33,3,150,silence,63,411.0374,411.0975,411.1137,60.14,76.28,3.0,0,1
33,3,150,silence,64,411.4374,411.4672,411.4769,29.81,39.56,3.0,0,1
33,3,150,silence,65,411.8374,411.8335,411.8609,-3.87,23.52,3.0,0,1
