pair_id,trial,bpm,phase,beat,beat_time_s,p1_tap_s,p2_tap_s,async_p1_ms,async_p2_ms,diff1,diff2,loop
55,2,120,silence,43,806.0163,806.0515,806.1039,35.19,87.59,2.0,9.0,2
55,2,120,silence,44,806.5163,806.6576,806.3803,141.28,-136.0,2.0,9.0,2
55,2,120,silence,45,807.0163,806.9626,806.9988,-53.73,-17.52,2.0,9.0,2
55,2,120,silence,46,807.5163,807.5552,807.5789,38.93,62.61,2.0,9.0,2
55,2,120,silence,47,808.0163,808.1704,807.8922,154.13,-124.09,2.0,9.0,2
55,2,120,silence,48,808.5163,808.4823,808.4722,-34.01,-44.09,2.0,9.0,2
55,2,120,silence,49,809.0163,809.1297,809.0899,113.39,73.55,2.0,9.0,2
55,2,120,silence,50,809.5163,809.4074,809.4032,-108.9,-113.07,2.0,9.0,2
55,2,120,silence,51,810.0163,810.0192,810.0311,2.87,14.76,2.0,9.0,2
55,2,120,silence,52,810.5163,810.6496,810.6468,133.28,130.53,2.0,9.0,2
55,2,120,silence,53,811.0163,810.9779,810.9662,-38.41,-50.1,2.0,9.0,2
55,2,120,silence,54,811.5163,811.559,811.5714,42.67,55.11,2.0,9.0,2
55,2,120,silence,55,812.0163,811.8766,811.8887,-139.73,-127.59,2.0,9.0,2
55,2,120,silence,56,812.5163,812.4975,812.4935,-18.76,-22.83,2.0,9.0,2
55,2,120,silence,57,813.0163,813.1363,813.1044,119.99,88.06,2.0,9.0,2
55,2,120,silence,58,813.5163,813.417,813.4283,-99.33,-88.0,2.0,9.0,2
55,2,120,silence,59,814.0163,814.0256,814.0616,9.33,45.3,2.0,9.0,2
55,2,120,silence,60,814.5163,814.3565,814.6708,-159.76,154.51,2.0,9.0,2
55,2,120,silence,61,815.0163,814.9736,814.9932,-42.67,-23.12,2.0,9.0,2
55,2,120,silence,62,815.5163,815.5717,815.5614,55.4,45.06,2.0,9.0,2
55,2,120,silence,63,816.0163,815.8844,816.1749,-131.87,158.57,2.0,9.0,2
55,2,120,silence,64,816.5163,816.4487,816.5017,-67.64,-14.65,2.0,9.0,2
55,2,120,silence,65,817.0163,817.1055,817.1177,89.16,101.35,2.0,9.0,2
55,2,120,silence,66,817.5163,817.4213,817.4184,-95.0,-97.88,2.0,9.0,2
55,2,120,silence,67,818.0163,818.0286,818.0147,12.33,-1.65,2.0,9.0,2
55,2,120,silence,68,818.5163,818.6508,818.5805,134.47,64.15,2.0,9.0,2
55,2,120,silence,69,819.0163,818.9328,818.9069,-83.52,-109.37,2.0,9.0,2
55,2,120,silence,70,819.5163,819.5241,819.5434,7.8,27.07,2.0,9.0,2
55,3,150,metronome,1,828.4751,,,,,2.0,9.0,2
55,3,150,metronome,2,828.8751,,828.789,,-86.12,2.0,9.0,2
55,3,150,metronome,3,829.2751,,829.3151,,39.95,2.0,9.0,2
55,3,150,metronome,4,829.6751,,829.6756,,0.46,2.0,9.0,2
55,3,150,metronome,5,830.0751,830.0473,830.0622,-27.85,-12.88,2.0,9.0,2
55,3,150,metronome,6,830.4751,830.4481,830.4239,-27.04,-51.18,2.0,9.0,2
55,3,150,metronome,7,830.8751,830.8579,830.8017,-17.2,-73.42,2.0,9.0,2
55,3,150,metronome,8,831.2751,831.2335,831.2076,-41.62,-67.52,2.0,9.0,2
55,3,150,metronome,9,831.6751,831.6121,831.6087,-62.99,-66.38,2.0,9.0,2
55,3,150,metronome,10,832.0751,832.0044,832.0378,-70.69,-37.29,2.0,9.0,2
55,3,150,silence,11,832.4751,832.4207,832.4177,-54.42,-57.36,2.0,9.0,2
55,3,150,silence,12,832.8751,832.8029,832.8179,-72.19,-57.19,2.0,9.0,2
55,3,150,silence,13,833.2751,833.1795,833.2215,-95.64,-53.59,2.0,9.0,2
55,3,150,silence,14,833.6751,833.5637,833.5695,-111.37,-105.6,2.0,9.0,2
55,3,150,silence,15,834.0751,834.2448,833.9083,169.68,-166.79,2.0,9.0,2
55,3,150,silence,16,834.4751,834.5572,834.6125,82.07,137.42,2.0,9.0,2
55,3,150,silence,17,834.8751,834.9357,834.9237,60.61,48.56,2.0,9.0,2
55,3,150,silence,18,835.2751,835.2588,835.2618,-16.29,-13.32,2.0,9.0,2
55,3,150,silence,19,835.6751,835.5927,835.5824,-82.44,-92.74,2.0,9.0,2
55,3,150,silence,20,836.0751,836.2337,836.2197,158.57,144.62,2.0,9.0,2
55,3,150,silence,21,836.4751,836.5251,836.553,50.0,77.92,2.0,9.0,2
55,3,150,silence,22,836.8751,836.845,836.8653,-30.15,-9.78,2.0,9.0,2
55,3,150,silence,23,837.2751,837.1407,837.1726,-134.4,-102.5,2.0,9.0,2
55,3,150,silence,24,837.6751,837.8097,837.5189,134.63,-156.2,2.0,9.0,2
55,3,150,silence,25,838.0751,838.1362,838.1464,61.12,71.27,2.0,9.0,2
55,3,150,silence,26,838.4751,838.4243,838.4403,-50.76,-34.75,2.0,9.0,2
55,3,150,silence,27,838.8751,839.0217,838.7676,146.6,-107.54,2.0,9.0,2
55,3,150,silence,28,839.2751,839.3737,839.3704,98.6,95.3,2.0,9.0,2
55,3,150,silence,29,839.6751,839.6976,839.7033,22.48,28.23,2.0,9.0,2
55,3,150,silence,30,840.0751,839.9873,840.0035,-87.79,-71.59,2.0,9.0,2
55,3,150,silence,31,840.4751,840.5968,840.6004,121.7,125.33,2.0,9.0,2
55,3,150,silence,32,840.8751,840.9158,840.9075,40.7,32.36,2.0,9.0,2
55,3,150,silence,33,841.2751,841.2097,841.1881,-65.39,-87.01,2.0,9.0,2
55,3,150,silence,34,841.6751,841.7728,841.8173,97.68,142.16,2.0,9.0,2
55,3,150,silence,35,842.0751,842.0743,842.0899,-0.79,14.82,2.0,9.0,2
55,3,150,silence,36,842.4751,842.3562,842.3868,-118.91,-88.3,2.0,9.0,2
55,3,150,silence,37,842.8751,842.955,842.9491,79.92,74.03,2.0,9.0,2
55,3,150,silence,38,843.2751,843.2356,843.2631,-39.49,-12.02,2.0,9.0,2
55,3,150,silence,39,843.6751,843.8022,843.7921,127.06,117.01,2.0,9.0,2
55,3,150,silence,40,844.0751,844.0607,844.0872,-14.36,12.07,2.0,9.0,2
55,3,150,silence,41,844.4751,844.3694,844.3723,-105.67,-102.8,2.0,9.0,2
55,3,150,silence,42,844.8751,844.9254,844.9493,50.32,74.16,2.0,9.0,2
55,3,150,silence,43,845.2751,845.2091,845.2209,-66.04,-54.24,2.0,9.0,2
55,3,150,silence,44,845.6751,845.5226,,-152.47,,2.0,9.0,2
55,3,150,silence,45,846.0751,,,,,2.0,9.0,2
55,3,150,silence,46,846.4751,,,,,2.0,9.0,2
55,3,150,silence,47,846.8751,,,,,2.0,9.0,2
55,3,150,silence,48,847.2751,,,,,2.0,9.0,2
55,3,150,silence,49,847.6751,,,,,2.0,9.0,2
55,3,150,silence,50,848.0751,,,,,2.0,9.0,2
55,3,150,silence,51,848.4751,,,,,2.0,9.0,2
55,3,150,silence,52,848.8751,,,,,2.0,9.0,2
55,3,150,silence,53,849.2751,,,,,2.0,9.0,2
55,3,150,silence,54,849.6751,,,,,2.0,9.0,2
55,3,150,silence,55,850.0751,,,,,2.0,9.0,2
55,3,150,silence,56,850.4751,,,,,2.0,9.0,2
55,3,150,silence,57,850.8751,,,,,2.0,9.0,2
55,3,150,silence,58,851.2751,,,,,2.0,9.0,2
55,3,150,silence,59,851.6751,,,,,2.0,9.0,2
55,3,150,silence,60,852.0751,,,,,2.0,9.0,2
55,3,150,silence,61,852.4751,,,,,2.0,9.0,2
55,3,150,silence,62,852.8751,,,,,2.0,9.0,2
55,3,150,silence,63,853.2751,,,,,2.0,9.0,2
55,3,150,silence,64,853.6751,,,,,2.0,9.0,2
55,3,150,silence,65,854.0751,,,,,2.0,9.0,2
55,3,150,silence,66,854.4751,,,,,2.0,9.0,2
55,3,150,silence,67,854.8751,,,,,2.0,9.0,2
55,3,150,silence,68,855.2751,,,,,2.0,9.0,2
55,3,150,silence,69,855.6751,,,,,2.0,9.0,2
55,3,150,silence,70,856.0751,,,,,2.0,9.0,2
